row_type,source_page,doi,local_source_file,static_sample_stride,dynamic_sample_stride,max_lag_seconds,note,name,formula,current_apDrone_max_rotor_thrust_n,current_apDrone_thrust_coefficient,current_apDrone_hover_rpm,current_apDrone_max_rpm,current_apDrone_hover_logged_erpm100_14_pole,current_apDrone_max_logged_erpm100_14_pole,flight_filename,motor_index,firmware_version,motor_output_low,motor_output_high,motor_poles,dshot_bidir,thrust_linear_percent,duration_s,sample_count,valid_erpm_sample_count,valid_erpm_fraction,sampled_count_for_percentiles,estimated_sample_rate_hz,motor_norm_p50,motor_norm_p95,motor_norm_p99,mechanical_rpm_p50,mechanical_rpm_p95,mechanical_rpm_p99,mechanical_rpm_max_sampled,rpm_fraction_of_current_max_p50,rpm_fraction_of_current_max_p95,rpm_over_current_hover_p50,rpm_over_current_hover_p95,effective_kv_rpm_per_v_p50,effective_kv_rpm_per_v_p95,rpm_over_linear_motor_command_p50,rpm_over_linear_motor_command_p95,rpm_over_sqrt_motor_command_p50,rpm_over_sqrt_motor_command_p95,inferred_thrust_n_p50,inferred_thrust_n_p95,inferred_quad_twr_from_same_rpm_p50,inferred_quad_twr_from_same_rpm_p95,linear_fit_count,linear_fit_slope_rpm_per_norm,linear_fit_intercept_rpm,linear_fit_r2,linear_fit_rmse_rpm,linear_fit_rpm_at_norm_1,linear_fit_norm_at_hover_rpm,power_fit_count,power_fit_scale_rpm_fraction_at_norm_1,power_fit_exponent,power_fit_r2_log,power_fit_rmse_rpm_fraction,dynamic_sample_rate_hz,best_level_lag_ms,best_level_correlation,best_level_pair_count,best_delta_lag_ms,best_delta_correlation,best_delta_pair_count,first_order_tau_sample_count,first_order_tau_p10_ms,first_order_tau_p50_ms,first_order_tau_p90_ms,source_file_count
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_4.csv,3,4.5.0,158.0,2047.0,14.0,1.0,20.0,128.818524,516221,511665,0.9911743226253872,25583,4007.342919097567,0.5182636315510852,0.5743779777660137,0.6066701958708312,12914.285714285714,14000.0,14628.57142857143,17600.0,0.434245940745584,0.4707533428436641,1.2854471371209488,1.3935157017461615,1714.6404583008068,1961.0076672933137,0.8384725959278527,0.9621721429228618,0.6037528325156303,0.6291932564326854,2.5456887502292322,2.9917175822795383,1.652374342332443,1.9418860110130964,25451,18825.23076689925,3146.9735330988024,0.8994732941188069,541.6219212371454,21972.204299998055,0.3665059136687772,25451,0.6570998975404718,0.632706857477386,0.9225251354194155,0.01721119379993953,501.00200400665113,11.976000000032627,0.9644776661140222,63620,3.9920000000108757,0.15181134104061694,59584,20067,3.337174125758689,8.964029876552658,29.92734302701008,
apdrone_urban_motor_rpm_file_all_motors,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_4.csv,all,4.5.0,158.0,2047.0,14.0,1.0,20.0,128.818524,2064884,2047663,0.9916600641973108,102385,16029.394964966374,0.47856008470089995,0.5701429327686607,0.6103758602435151,12242.857142857143,14100.0,14771.428571428569,18757.14285714286,0.411668994711245,0.47411586672111883,1.218615261629041,1.4034693853300626,1755.872761711698,2061.807732805752,0.8582416595583786,1.0119187772902416,0.5967900496656873,0.634365430311243,2.287863376288656,3.034609043535689,1.4850231558752167,1.9697263155587434,100993,18875.474217058116,3198.899184706571,0.8967945258371769,583.7157359467465,22074.373401764686,0.3627793756011642,100993,0.6653337882906776,0.6497695493047971,0.9014572521741213,0.019084448833122252,501.00200400665113,39.92000000010876,0.961655708392047,252467,39.92000000010876,0.9426615475515897,255776,886,2.210855097536301,4.030828694621163,34.043125432345846,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_5.csv,0,4.5.0,158.0,2047.0,14.0,1.0,20.0,127.83859,512265,510140,0.9958517564151367,25507,4007.115535301195,0.44309158284806777,0.4933827421916358,0.5177342509264161,11614.285714285714,12500.0,12985.714285714286,17928.571428571428,0.3905331303386723,0.420315484681843,1.1560492505302338,1.2442104479876441,1778.2760193474478,1927.1155439630043,0.8799402640085249,0.9552951208227444,0.5868258000168047,0.6086956596880821,2.058967699543653,2.384978939954989,1.3364498696515157,1.548059638881614,25494,14996.425834686228,4951.737134453599,0.7093033585653175,427.96650105407565,19948.162969139827,0.33973393774329214,25494,0.6306261554908117,0.5894307077998722,0.7497449585261149,0.013918536143065997,501.00200400665113,11.976000000032627,0.9018374352449295,63724,5.988000000016314,0.190091290074058,57149,18930,3.891172594097922,9.91750734675415,25.497049899530293,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_5.csv,1,4.5.0,158.0,2047.0,14.0,1.0,20.0,127.83859,512265,510057,0.9956897309009985,25503,4007.115535301195,0.5267337215457915,0.5680254102699841,0.5907887771307571,13428.57142857143,14285.714285714286,14628.57142857143,17814.285714285714,0.45153892068677987,0.48036055392210625,1.3366375098381549,1.421954797700165,1735.0612806808626,1806.4474143149653,0.8577056921769333,0.8961755059090584,0.6223858595614984,0.6429570161251548,2.752479858082258,3.115074533818761,1.7865998327063435,2.021955446702516,25179,17219.201622694647,4362.280724696073,0.7636276305274674,412.80857699390316,21581.48234739072,0.33011119418910556,25179,0.6747850115976413,0.6255795891040659,0.850625442039684,0.012997552530159965,501.00200400665113,9.98000000002719,0.9151700752307749,62954,3.9920000000108757,0.14240718181227902,59236,17545,3.039626678814704,7.1773799145943284,19.186766879660283,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_5.csv,2,4.5.0,158.0,2047.0,14.0,1.0,20.0,127.83859,512265,510164,0.9958986071662128,25508,4007.115535301195,0.45156167284277393,0.490206458443621,0.517204870301747,11900.0,12600.0,13098.00000000001,19000.0,0.40014034141711446,0.4236780085592977,1.1844883464842373,1.2541641315715453,1788.1371441553445,1894.8660018798198,0.884690251432926,0.9398496564968511,0.5944290685783011,0.6162375742883789,2.161515953196967,2.4232912416464263,1.4030126429569627,1.5729276689206082,25490,14996.057563564653,5098.156400382849,0.6482099907890031,396.4498983174264,20094.213963947503,0.3299784302633525,25490,0.657888859278645,0.6276239956697495,0.725293951837486,0.01307584397922065,501.00200400665113,15.968000000043503,0.8607948256197072,63720,5.988000000016314,0.179242785124574,57220,18202,3.6948906307454443,9.152489415327564,24.5163343912752,
apdrone_urban_motor_rpm_file_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_5.csv,3,4.5.0,158.0,2047.0,14.0,1.0,20.0,127.83859,512265,510146,0.9958634691029057,25508,4007.115535301195,0.525145579671784,0.5696135521439916,0.5949867654843835,13228.57142857143,14057.142857142855,14528.57142857143,18157.14285714286,0.4448138729318704,0.47267478505935256,1.3167301426703526,1.399203520936962,1709.4158661502167,1794.5203663784935,0.8453565676334666,0.8905053377629106,0.6129060168741318,0.6321638509110905,2.6711016509607766,3.0161896078172186,1.733778268616687,1.9577704930023914,25474,17932.958140164457,3776.8734450080556,0.8532604357348859,419.9114718300254,21709.831585172513,0.3496165240187883,25474,0.670662899152978,0.6405350520717885,0.9016771982574918,0.013274027917790815,501.00200400665113,11.976000000032627,0.9552929912603287,63677,3.9920000000108757,0.12246869974649367,59925,17887,2.991097846691515,7.240638592709758,20.220815870242962,
apdrone_urban_motor_rpm_file_all_motors,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,,,"Positive lag means RPM follows motor command. Dynamic lag is a correlation diagnostic, not a controlled ESC step test.",,,,,,,,,Flight_5.csv,all,4.5.0,158.0,2047.0,14.0,1.0,20.0,127.83859,2049060,2040507,0.9958258908963135,102026,16028.485608297151,0.4838538909475913,0.5584965590259396,0.5823186871360508,12457.142857142857,13957.142857142857,14428.57142857143,19000.0,0.4188744030200766,0.4693122611818978,1.2399445835945435,1.3892498373530608,1751.2132010667833,1879.7940142879388,0.8662012585175373,0.931610378915797,0.6041132390012866,0.6346579078306577,2.3686528343232456,2.9734289796914886,1.5374625703854463,1.9300151105855061,101637,18114.246881108258,3713.80601831749,0.8599350881095733,439.04330317218506,21828.052899425747,0.3495991833717269,101637,0.6801476649146599,0.6637271125408446,0.8700048023919696,0.014475653862389304,501.00200400665113,47.90400000013051,0.9517225213271776,254076,39.92000000010876,0.9502180055850629,254995,403,2.192765949760506,3.946320516979399,11.627032026238053,
apdrone_urban_motor_rpm_summary_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment,,,,Aggregate static metrics combine sampled rows across all urban files. Dynamic lag is omitted for aggregate rows because files are not time-contiguous.,,,,,,,,,,0,,,,,,,218.60566,2209861,2132673,0.9650711062822503,106635,10108.887391113294,0.43462149285336155,0.48438327157226047,0.5150873478030704,11642.857142857143,12757.142857142859,13185.714285714286,17928.571428571428,0.3914938514465166,0.42896197465244085,1.1588931601256343,1.2698056343462472,1780.4224638863693,2020.1232559864166,0.9051986565375993,1.0244850975019373,0.5930780531860521,0.6353795007554542,2.0691103822257673,2.4841130719192375,1.343033356585979,1.612406349017475,105887,18251.721940019117,3722.370155787891,0.7842362028882213,573.6560008466389,21974.09209580701,0.3464967196159396,105887,0.66577161887029,0.6352475918887536,0.8227596729724234,0.018564533860714633,,,,,,,0,0,,,,5
apdrone_urban_motor_rpm_summary_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment,,,,Aggregate static metrics combine sampled rows across all urban files. Dynamic lag is omitted for aggregate rows because files are not time-contiguous.,,,,,,,,,,1,,,,,,,218.60566,2209861,2133535,0.9654611760649199,106678,10108.887391113294,0.5166754896770778,0.571731074642668,0.6109052408681842,13400.0,14385.714285714286,14985.714285714286,18757.14285714286,0.45057819957893563,0.483723077799561,1.3337936002427546,1.431908481284066,1724.3689849370146,1853.9272868191404,0.8708425715158881,0.9487842282283951,0.6272683975869213,0.6522366289118634,2.740779638133235,3.1588382159443817,1.7790053680485292,2.0503618987732404,104912,17610.203584516967,4277.080281068861,0.8138265614077559,516.2296801138062,21887.28386558583,0.3276198157839853,104912,0.6870660276085983,0.6401974959636971,0.8541736683577128,0.01627129038092322,,,,,,,0,0,,,,5
apdrone_urban_motor_rpm_summary_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment,,,,Aggregate static metrics combine sampled rows across all urban files. Dynamic lag is omitted for aggregate rows because files are not time-contiguous.,,,,,,,,,,2,,,,,,,218.60566,2209861,2133326,0.9653665999807227,106666,10108.887391113294,0.4393859184753838,0.4949708840656432,0.5320275277924827,11800.0,12757.142857142857,13400.0,19000.0,0.39677781753965974,0.42896197465244085,1.1745346629003361,1.2698056343462472,1778.8284430345457,1967.8290957719569,0.902006311766951,1.0043079984942707,0.598594052063018,0.6254868177800883,2.12534059263573,2.4841130719192375,1.3795316743544064,1.612406349017475,104667,18134.38324554441,3793.4601214908466,0.8125578116984544,541.4227758983436,21927.843367035257,0.34481855430028535,104667,0.6688485933831041,0.6369112292738125,0.8696389240187937,0.016786100260065974,,,,,,,0,0,,,,5
apdrone_urban_motor_rpm_summary_motor,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment,,,,Aggregate static metrics combine sampled rows across all urban files. Dynamic lag is omitted for aggregate rows because files are not time-contiguous.,,,,,,,,,,3,,,,,,,218.60566,2209861,2133382,0.9653919409410818,106670,10108.887391113294,0.5129698253043938,0.5653785071466384,0.594494441503441,13228.57142857143,14185.714285714286,14728.571428571431,18157.14285714286,0.4448138729318704,0.47699803004465147,1.3167301426703526,1.4120011141162636,1709.4053077638978,1870.6099220344963,0.8653485128406829,0.9550921041622389,0.6191444649389756,0.6521116070492954,2.6711016509607766,3.0716161289974564,1.733778268616687,1.9937471462655698,105847,18878.225704723354,3498.5061675465495,0.8499016632749794,568.9433206421004,22376.731872269906,0.3468559953789468,105847,0.6841363829191452,0.6495185471935794,0.8957940666493397,0.017990218846143116,,,,,,,0,0,,,,5
apdrone_urban_motor_rpm_summary_all_motors,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment,,,,Aggregate static metrics combine sampled rows across all urban files. Dynamic lag is omitted for aggregate rows because files are not time-contiguous.,,,,,,,,,,all,,,,,,,218.60566,8839444,8532916,0.9653227058172437,426649,40435.5632877941,0.4695606140815246,0.5569084171519323,0.5881418740074114,12428.57142857143,14100.0,14671.42857142857,19000.0,0.41791368191223244,0.47411586672111883,1.2371006739991435,1.4034693853300626,1747.6119054465175,1945.9294542855673,0.885346198843192,0.991249628534453,0.610184367768238,0.6472152484376887,2.357799914647421,3.034609043535689,1.5304180776091347,1.9697263155587432,421313,18811.050781477166,3545.8876633553405,0.8646054039037868,557.0568044537405,22356.938444832507,0.34557581857109704,421313,0.6852594622080235,0.656685495229842,0.8809725007373087,0.01800243818551285,,,,,,,0,0,,,,5
