a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,baseline_static_request_ready,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,rotational_flow_api_required,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,rotational_flow_api_available,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,moving_boundary_or_velocity_field_required,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,expected_opposing_moment_sign,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,angular_drag_calibration_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:positive_roll_rate,source_runtime_info,plan-only-rotational-flow-api-unavailable,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,preset_name,racingQuad,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,sweep_name,negative_roll_rate,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,fit_role,roll_angular_drag_negative,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,body_axis_name,roll_z,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,body_rate_x_rad_per_s,0,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,body_rate_y_rad_per_s,0,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,body_rate_z_rad_per_s,-4.8,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,body_rate_magnitude_rad_per_s,4.8,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,rate_sign,-1,sign,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,axis_tangential_speed_scale,1,scale,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,reference_radius_m,0.190779220614,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,max_tangential_speed_mps,0.915740258945,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,current_angular_drag_coefficient,0.018,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,current_damping_torque_magnitude_nm,0.0864,N*m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,steps,72,steps,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,grid_cell_count,14560,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,cell_size_m,0.02,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,solid_fraction,0.008791208791,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,reference_length_m,0.381558441227,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,output_flow_atlas,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,compute_force_moment,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,baseline_static_request_ready,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,rotational_flow_api_required,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,rotational_flow_api_available,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,moving_boundary_or_velocity_field_required,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,expected_opposing_moment_sign,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,angular_drag_calibration_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,racingQuad:negative_roll_rate,source_runtime_info,plan-only-rotational-flow-api-unavailable,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,preset_name,apDrone,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,sweep_name,positive_pitch_rate,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,fit_role,pitch_angular_drag_positive,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,body_axis_name,pitch_x,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,body_rate_x_rad_per_s,4.2,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,body_rate_y_rad_per_s,0,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,body_rate_z_rad_per_s,0,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,body_rate_magnitude_rad_per_s,4.2,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,rate_sign,1,sign,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,axis_tangential_speed_scale,1,scale,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,reference_radius_m,0.131945144213,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,max_tangential_speed_mps,0.554169605693,m/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,current_angular_drag_coefficient,0.012,coefficient,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,current_damping_torque_magnitude_nm,0.0504,N*m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,steps,64,steps,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,grid_cell_count,9520,cells,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,cell_size_m,0.02,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,solid_fraction,0.010924369748,fraction,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,reference_length_m,0.263890288425,m,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,output_flow_atlas,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,compute_force_moment,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,baseline_static_request_ready,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,rotational_flow_api_required,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,rotational_flow_api_available,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,moving_boundary_or_velocity_field_required,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,expected_opposing_moment_sign,true,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,angular_drag_calibration_allowed,false,bool,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:positive_pitch_rate,source_runtime_info,plan-only-rotational-flow-api-unavailable,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,preset_name,apDrone,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,sweep_name,negative_pitch_rate,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,fit_role,pitch_angular_drag_negative,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,body_axis_name,pitch_x,text,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,body_rate_x_rad_per_s,-4.2,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,body_rate_y_rad_per_s,0,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,body_rate_z_rad_per_s,0,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,body_rate_magnitude_rad_per_s,4.2,rad/s,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
a4mc_l2_static_airframe_rotational_damping_sweep_plan_case,apDrone:negative_pitch_rate,rate_sign,-1,sign,fabric-mod/src/main/java/com/tenicana/dronecraft/integration/Aerodynamics4McL2StaticAirframeRotationalDampingSweepPlan.java,,current_l2_static_airframe_rotational_damping_sweep_plan,Plan-only rotational damping target; angular drag calibration remains disabled until A4MC supports rotational flow evidence.
