row_type,source_page,doi,axis_mapping,unit_assumption,target_analysis_rate_hz,max_lag_seconds,activity_threshold_deg_s,min_dynamic_samples,reliable_correlation_threshold,current_apDrone_control_latency_ms,current_apDrone_rc_smoothing_tau_ms,current_apDrone_rc_latency_ms,note,scenario,axis,file_axis_row_count,reliable_row_count,best_lag_ms_p10,best_lag_ms_p50,best_lag_ms_p90,abs_correlation_p50,abs_correlation_p90,gain_p50,mae_deg_s_p50,local_source_file,flight_filename,firmware_version,axis_index,duration_s,raw_sample_count,raw_sample_rate_hz,analysis_stride,analysis_sample_count,analysis_sample_rate_hz,setpoint_range_deg_s,gyro_range_deg_s,setpoint_std_deg_s,gyro_std_deg_s,best_lag_samples,best_lag_ms,best_correlation,best_gain_gyro_per_setpoint,dynamic_pair_count,zero_lag_correlation,zero_lag_gain_gyro_per_setpoint,zero_lag_dynamic_pair_count,best_lag_mae_deg_s,best_lag_median_abs_error_deg_s,best_lag_p95_abs_error_deg_s,best_lag_over_current_control_latency,best_lag_over_control_plus_rc_latency,reliable_for_lag_summary,current_apDrone_rc_frame_interval_ms,current_apDrone_esc_frame_interval_ms,current_apDrone_max_rate_deg_s
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight3.csv,flight3.csv,4.5.0,2,508.017297,1017906,2004.008016069408,4,254477,501.00200400308415,16.0,18.0,0.6436081075777681,0.9749481165333621,0,0.0,,,0,,,0,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight4.csv,flight4.csv,4.5.0,0,509.75574300000005,1021417,2004.008016069408,4,255355,501.00200400308415,181.0,185.0,7.492133289826297,8.32634042196127,12,23.952000000235785,0.9923342639435867,1.077455467643403,6553,0.9699945392036773,1.0599076298092787,5450,3.9102701052952846,3.0,8.0,2.3952000000235785,1.1976000000117892,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight4.csv,flight4.csv,4.5.0,1,509.75574300000005,1021417,2004.008016069408,4,255355,501.00200400308415,184.0,197.0,7.533493367883597,8.180753307903464,6,11.976000000117892,0.9865667778709516,1.0614598150675214,5308,0.9817170933820992,1.0570273369639567,4696,4.107385079125848,3.0,8.0,1.1976000000117892,0.5988000000058946,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight4.csv,flight4.csv,4.5.0,2,509.75574300000005,1021417,2004.008016069408,4,255355,501.00200400308415,26.0,49.0,1.3781091234577396,1.626668628372996,0,0.0,,,0,,,3,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight5.csv,flight5.csv,4.5.0,0,514.573052,1031011,2004.008016069408,4,257753,501.00200400308415,229.0,229.0,9.233375067110613,10.02662127336819,12,23.952000000235785,0.9953002136100615,1.066697222012783,9413,0.9628976056920757,1.0359213584550921,7945,3.9039626049081058,4.0,8.0,2.3952000000235785,1.1976000000117892,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight5.csv,flight5.csv,4.5.0,1,514.573052,1031011,2004.008016069408,4,257753,501.00200400308415,180.0,195.0,8.28273819176381,8.870415719408914,6,11.976000000117892,0.9967084488980829,1.0610627807798316,6395,0.992346595879311,1.058049190931077,5810,3.1394839718530103,3.0,7.0,1.1976000000117892,0.5988000000058946,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",battery_normal_power,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/battery_autonomy/normal_power_time_flights/flight5.csv,flight5.csv,4.5.0,2,514.573052,1031011,2004.008016069408,4,257753,501.00200400308415,18.0,25.0,0.7998330672897968,1.0966584518300264,0,0.0,,,0,,,0,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,Flight_1.csv,4.5.0,0,28.578136,57257,2004.008016069408,4,14315,500.75112669286796,80.0,913.0,7.804711434994714,14.35465541550557,-11,-21.966999999875725,0.5531429980519472,0.9612562701803943,429,0.4417093913856083,1.1468666097957039,341,16.752913752913752,11.0,41.7999999999999,-2.1966999999875725,-1.0983499999937862,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,Flight_1.csv,4.5.0,1,28.578136,57257,2004.008016069408,4,14315,500.75112669286796,738.0,2240.0,43.70078519934748,50.19507522116324,-10,-19.969999999887023,0.9341771881231551,0.9566484375181599,2715,0.8446585679354196,0.9984184079031556,2468,20.724861878453037,13.0,80.29999999999973,-1.9969999999887023,-0.9984999999943511,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_1.csv,Flight_1.csv,4.5.0,2,28.578136,57257,2004.008016069408,4,14315,500.75112669286796,35.0,616.0,2.9091757019784152,7.466709896191205,0,0.0,,,0,,,33,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,Flight_2.csv,4.5.0,0,17.740353999999996,35542,2004.0080160123366,4,8886,500.75112669286796,708.0,2770.0,55.58122054085525,152.74428464471532,24,47.927999999728854,0.5785999488826311,1.646601768989246,2705,0.24891425430530761,0.6903637791003385,2374,70.4184842883549,13.0,398.99999999999864,4.792799999972885,2.3963999999864427,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,Flight_2.csv,4.5.0,1,17.740353999999996,35542,2004.0080160123366,4,8886,500.75112669286796,727.0,3343.0,65.87255870742717,154.9284368661264,-20,-39.939999999774045,0.3152183152948411,0.7377444772393091,2964,0.2977364340663014,0.7052268612792953,2702,96.66295546558705,28.0,310.0499999999988,-3.9939999999774045,-1.9969999999887023,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,Flight_2.csv,4.5.0,2,17.740353999999996,35542,2004.0080160123366,4,8886,500.75112669286796,11.0,2035.0,0.9190633771129103,261.08411394914907,0,0.0,,,0,,,178,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,4.5.0,0,83.31865599999998,166936,2004.008016069408,4,41734,501.00200400308415,444.0,870.0,23.368832431983567,25.4931210541918,13,25.948000000255433,0.9197988894398098,1.0138899894016884,5278,0.8850841984625771,0.9771166898990113,4651,9.649867374005305,5.0,37.149999999999636,2.5948000000255433,1.2974000000127717,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,4.5.0,1,83.31865599999998,166936,2004.008016069408,4,41734,501.00200400308415,567.0,684.0,34.94679750155651,36.55453184628644,7,13.972000000137541,0.9853407599142668,1.0362057311780808,8503,0.9753713271999904,1.0258568174975249,7892,5.868046571798189,4.0,13.0,1.397200000013754,0.698600000006877,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,Flight_3.csv,4.5.0,2,83.31865599999998,166936,2004.008016069408,4,41734,501.00200400308415,394.0,405.0,37.55616778648663,38.05129090838236,6,11.976000000117892,0.9974587572330679,1.008332917993945,4502,0.9969765795926687,1.0077865910485566,4434,3.324300310972901,2.0,9.0,1.1976000000117892,0.5988000000058946,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,Flight_4.csv,4.5.0,0,14.420991999999998,28896,2004.0080160123366,4,7224,501.00200400665113,117.0,248.0,9.39420570398402,10.551306092776809,35,69.86000000019033,0.7394727166360335,0.8902021796187964,396,0.2686615150635487,0.32828640578374124,256,18.52777777777778,15.0,50.25,6.9860000000190325,3.4930000000095163,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,Flight_4.csv,4.5.0,1,14.420991999999998,28896,2004.0080160123366,4,7224,501.00200400665113,309.0,2460.0,27.36896603407171,52.76984328929226,7,13.972000000038065,0.3644584163834827,0.7451173374993488,967,0.3400300313559324,0.702831008828463,887,30.654601861427093,4.0,45.69999999999993,1.3972000000038065,0.6986000000019033,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,Flight_4.csv,4.5.0,2,14.420991999999998,28896,2004.0080160123366,4,7224,501.00200400665113,28.0,341.0,3.568222268113154,7.436023013865055,0,0.0,,,0,,,60,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,Flight_5.csv,4.5.0,0,19.26988700000001,38609,2004.008016069408,4,9653,501.00200400308415,123.0,187.0,12.63317975416896,13.055528708925216,14,27.944000000275082,0.9363277611042522,1.0550907696126233,675,0.9051418696321585,1.030928647918515,545,6.2592592592592595,3.0,29.299999999999955,2.794400000027508,1.397200000013754,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,Flight_5.csv,4.5.0,1,19.26988700000001,38609,2004.008016069408,4,9653,501.00200400308415,173.0,723.0,13.796124284193438,21.592169903228623,12,23.952000000235785,0.6463567450872543,1.0726340388959197,689,0.5691644960558125,0.9534542820892116,594,16.923076923076923,6.0,33.60000000000002,2.3952000000235785,1.1976000000117892,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",open_field,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,Flight_5.csv,4.5.0,2,19.26988700000001,38609,2004.008016069408,4,9653,501.00200400308415,0.0,180.0,0.0,5.402076288714614,0,0.0,,,0,,,29,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,Flight_1.csv,4.5.0,0,148.313894,297466,2004.008016069408,4,74367,501.50451353977127,285.0,768.0,15.405718708416389,16.79375532550511,12,23.928000000040583,0.9567765109110371,1.0392319980374354,5712,0.9173477423976619,0.9973690891004588,5051,4.8806022408963585,3.0,9.0,2.3928000000040583,1.1964000000020292,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,Flight_1.csv,4.5.0,1,148.313894,297466,2004.008016069408,4,74367,501.50451353977127,254.0,1111.0,15.038366170221757,17.573467676051504,7,13.958000000023674,0.8825498878550045,1.050546144523114,7003,0.8714347336016266,1.0420608982596056,6288,6.359845780379837,3.0,9.0,1.3958000000023674,0.6979000000011837,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,Flight_1.csv,4.5.0,2,148.313894,297466,2004.008016069408,4,74367,501.50451353977127,3.0,96.0,0.06924848042487587,1.4132446797677094,0,0.0,,,0,,,21,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,Flight_2.csv,4.5.0,0,196.29007800000002,393733,2004.008016069408,4,98434,501.50451354155837,178.0,559.0,9.155137029547982,10.57569753861597,10,19.939999999962765,0.916708618516451,1.073487997537518,3633,0.8957398851888884,1.0571294436290137,3050,6.2314891274428845,3.0,17.0,1.9939999999962765,0.9969999999981383,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,Flight_2.csv,4.5.0,1,196.29007800000002,393733,2004.008016069408,4,98434,501.50451354155837,135.0,672.0,8.836380262583564,10.66689167086773,9,17.94599999996649,0.7929524987630278,1.073025453337852,3297,0.769993310264279,1.0623792042440936,2734,9.061571125265393,3.0,43.19999999999982,1.7945999999966489,0.8972999999983244,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,Flight_2.csv,4.5.0,2,196.29007800000002,393733,2004.008016069408,4,98434,501.50451354155837,32.0,167.0,1.313930557989302,2.331257106618628,0,0.0,,,0,,,119,,,,0.0,0.0,0,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,Flight_3.csv,4.5.0,0,122.323243,490176,4016.0642568535363,8,61272,501.00200400665113,253.0,841.0,16.7575069525101,20.638737598811893,11,21.956000000059817,0.8120852745543852,1.038235123959957,7763,0.7875340751393113,1.011273404185257,6780,9.69522091974752,4.0,40.0,2.1956000000059817,1.0978000000029908,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,Flight_3.csv,4.5.0,1,122.323243,490176,4016.0642568535363,8,61272,501.00200400665113,351.0,1138.0,15.47395045555353,19.96786663011948,7,13.972000000038065,0.744395819076521,1.019791799076698,5059,0.7294176685637698,1.0040010059751703,4413,13.001383672662582,4.0,60.099999999999454,1.3972000000038065,0.6986000000019033,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,Flight_3.csv,4.5.0,2,122.323243,490176,4016.0642568535363,8,61272,501.00200400665113,237.0,276.0,21.061785620974057,21.333709328082012,10,19.96000000005438,0.9906733208155752,1.0052555034516368,3814,0.9895095039337736,1.003455700344012,3681,5.171473518615627,2.0,15.0,1.9960000000054379,0.9980000000027189,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,Flight_4.csv,4.5.0,0,128.818524,516221,4016.0642568535363,8,64528,501.00200400665113,165.0,734.0,12.113980594089902,14.174741936981102,11,21.956000000059817,0.8819560295240937,1.0384624864106184,4431,0.864540573237029,1.0217266963549307,3782,7.686075378018506,3.0,31.0,2.1956000000059817,1.0978000000029908,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,pitch,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,Flight_4.csv,4.5.0,1,128.818524,516221,4016.0642568535363,8,64528,501.00200400665113,310.0,1315.0,15.298255494879227,18.700021951368782,7,13.972000000038065,0.8091720170590747,1.0242446184250127,4801,0.7972909401680072,1.0110889426832426,4280,10.791710060404082,3.0,44.0,1.3972000000038065,0.6986000000019033,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,yaw,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,Flight_4.csv,4.5.0,2,128.818524,516221,4016.0642568535363,8,64528,501.00200400665113,111.0,261.0,8.512955596757246,9.356783110491689,11,21.956000000059817,0.9320131820759848,1.0103214580433681,2088,0.9313628203764126,1.0088421720790146,1985,5.187739463601533,1.0,25.0,2.1956000000059817,1.0978000000029908,1,6.666666666666667,2.0833333333333335,1998.0
apdrone_control_response_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,30.0,,,10.0,12.0,10.0,"Positive lag means gyroADC best matches setpoint delayed by that many milliseconds. Correlation lag is a closed-loop diagnostic, not pure motor/control latency.",urban_environment,roll,,,,,,,,,,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,Flight_5.csv,4.5.0,0,127.83859,512265,4016.0642568535363,8,64034,501.00200400665113,296.0,337.0,16.898066488602257,18.37453700142342,12,23.952000000065254,0.9581268285095773,1.0436637476482835,6450,0.9402448259914369,1.0250589414675368,5688,5.972403100775193,3.0,13.0,2.3952000000065254,1.1976000000032627,1,6.666666666666667,2.0833333333333335,1998.0
